epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1428.9,0.04392,0.43549,0.87321,0.65936,0.74527,0.72708,0.72708,0.08333,0.45105,0.25926,0.000264085,0.000264085,0.000264085
79,1446.07,0.04203,0.41781,0.87458,0.6693,0.75246,0.74224,0.74208,0.11286,0.46451,0.30629,0.000253086,0.000253086,0.000253086
80,1463.9,0.04132,0.38642,0.87337,0.71596,0.71909,0.75546,0.71521,0.13874,0.55226,0.30192,0.000242087,0.000242087,0.000242087
81,1481.21,0.04169,0.41747,0.87934,0.72858,0.734,0.75012,0.74905,0.11578,0.47519,0.30825,0.000231088,0.000231088,0.000231088
82,1498.65,0.03847,0.38338,0.87401,0.72266,0.74671,0.76184,0.75899,0.11768,0.49618,0.30692,0.000220089,0.000220089,0.000220089
83,1516.39,0.03921,0.40769,0.871,0.7428,0.75708,0.76142,0.75991,0.10758,0.46146,0.28815,0.00020909,0.00020909,0.00020909
84,1533.86,0.03941,0.41495,0.87996,0.792,0.68942,0.76534,0.76534,0.09966,0.47605,0.28725,0.000198091,0.000198091,0.000198091
85,1550.82,0.03865,0.41511,0.88215,0.74574,0.70537,0.7671,0.7671,0.10087,0.45181,0.2916,0.000187092,0.000187092,0.000187092
86,1567.95,0.03616,0.41894,0.88467,0.77433,0.69192,0.75289,0.75289,0.10098,0.45825,0.29335,0.000176094,0.000176094,0.000176094
87,1585.11,0.03651,0.40158,0.86264,0.70044,0.75192,0.74037,0.74037,0.10576,0.49836,0.29662,0.000165095,0.000165095,0.000165095
88,1602.46,0.03599,0.38401,0.88011,0.73397,0.73052,0.75496,0.75107,0.11291,0.4748,0.29819,0.000154096,0.000154096,0.000154096
89,1620.25,0.03558,0.38941,0.87861,0.7534,0.69385,0.75754,0.75339,0.11219,0.47125,0.29751,0.000143097,0.000143097,0.000143097
90,1637.16,0.0364,0.34782,0.87341,0.73976,0.70935,0.75481,0.75481,0.10013,0.46259,0.29258,0.000132098,0.000132098,0.000132098
91,1658.28,0.03546,0.34631,0.8718,0.7828,0.72439,0.75283,0.75281,0.10862,0.53616,0.30242,0.000121099,0.000121099,0.000121099
92,1675.95,0.02784,0.2932,0.85033,0.76706,0.73532,0.75513,0.75513,0.09179,0.44382,0.27137,0.0001101,0.0001101,0.0001101
93,1693.45,0.02541,0.31313,0.86463,0.73743,0.71809,0.74754,0.74754,0.07265,0.4101,0.24218,9.91012e-05,9.91012e-05,9.91012e-05
94,1711.04,0.02495,0.31133,0.85486,0.74526,0.75754,0.74691,0.74691,0.06203,0.40659,0.23131,8.81023e-05,8.81023e-05,8.81023e-05
95,1728.29,0.02366,0.25679,0.85614,0.7741,0.71693,0.75627,0.75627,0.05605,0.40962,0.22569,7.71034e-05,7.71034e-05,7.71034e-05
96,1743.87,0.027,0.24212,0.86877,0.67116,0.79382,0.75601,0.75601,0.0622,0.44041,0.23377,6.61045e-05,6.61045e-05,6.61045e-05
97,1766.19,0.02196,0.26508,0.86019,0.71097,0.74092,0.76187,0.76187,0.05883,0.43222,0.23054,5.51056e-05,5.51056e-05,5.51056e-05
98,1787.96,0.02016,0.25007,0.85754,0.79732,0.70392,0.76961,0.76961,0.06143,0.42229,0.23427,4.41067e-05,4.41067e-05,4.41067e-05
99,1809.84,0.036,0.24474,0.88552,0.74941,0.7468,0.7657,0.7657,0.05124,0.40493,0.2201,3.31078e-05,3.31078e-05,3.31078e-05
100,1831.61,0.0196,0.20603,0.85651,0.70244,0.78443,0.76916,0.76916,0.05428,0.41703,0.22352,2.21089e-05,2.21089e-05,2.21089e-05
